epoch,train_loss(total),test_loss(average),test_accuracy(average)
1,1.4160794299287893,1.9707562184333802,0.3299
2,1.2739460191775842,1.855367602109909,0.3643
3,1.1819361518953264,1.7740760302543641,0.3949
4,1.1180923449009965,1.664474915266037,0.4248
5,1.0809702916243642,1.6158468735218048,0.4282
6,1.0449605882167816,1.585513973236084,0.4375
7,1.011382542012893,1.5267792379856109,0.4612
8,0.9816376428628705,1.4882288920879363,0.4719
9,0.9689309372729862,1.4376394867897033,0.4919
10,0.9303307238313341,1.408346745967865,0.5039
11,0.9268460181570545,1.3883186650276185,0.5141
12,0.8995931910485336,1.339121104478836,0.5295
13,0.8613592897801056,1.2974660563468934,0.5434
14,0.8459796163531923,1.2531594729423523,0.5656
15,0.8260401940530109,1.2262063014507294,0.5724
16,0.8144385602670846,1.2134836024045945,0.5775
17,0.7955682489675345,1.1913438439369202,0.587
18,0.7648380220550852,1.139466695189476,0.6046
19,0.7365281979755028,1.1082438921928406,0.6175
20,0.7394660915603343,1.0719671213626862,0.6289
21,0.6965100120023354,1.0503595960140228,0.6376
22,0.6844506211502036,1.0429046332836152,0.6417
23,0.664839587721628,1.0140215319395065,0.6557
24,0.6538774560100025,1.0021347880363465,0.6549
25,0.6274020552020712,0.9859221905469895,0.6642
26,0.6345315216128359,0.9735393160581589,0.6637
27,0.5916171881955924,0.9384226715564727,0.6783
28,0.5806046544583803,0.9382766300439834,0.6787
29,0.574262717642735,0.9131172257661819,0.6868
30,0.5655084195518002,0.9020238500833512,0.6885
31,0.5454428401036361,0.9043690395355225,0.6885
32,0.5188621849436121,0.8626257157325745,0.7104
33,0.5673767693878449,0.8716116857528686,0.7036
34,0.4783630845780225,0.8388318020105362,0.7153
35,0.5296368237162373,0.8376877558231354,0.713
36,0.45487537519218996,0.8234809637069702,0.7188
37,0.4911803554013832,0.8367279881238937,0.7146
38,0.4748381521437586,0.8011610370874405,0.7281
39,0.4770457299867856,0.8185536468029022,0.7197
40,0.43751402660128996,0.8166390204429627,0.7221
41,0.43924447141357303,0.7633024072647094,0.7381
42,0.4111844510147252,0.7712486916780472,0.736
43,0.4781019365050129,0.7952786415815354,0.7285
44,0.39483736831810057,0.7754128473997116,0.7341
45,0.3688364857711743,0.7647938171029091,0.7377
46,0.43065584074590624,0.7514691242575645,0.7411
47,0.38708983745771586,0.7215270432829857,0.7551
48,0.37384511630252465,0.7384956070780754,0.75
49,0.38624957818345923,0.7284728521108628,0.7512
50,0.47073120024708126,0.7365715447068214,0.7512
51,0.3443836421542561,0.7048395562171936,0.7597
52,0.3516190422257197,0.7093989399075508,0.7607
53,0.34192689953698324,0.7190004500746727,0.7568
54,0.347213303228629,0.7009088695049286,0.7588
55,0.31897278752216357,0.6878196001052856,0.765
56,0.32993545321766865,0.6932771471142769,0.7632
57,0.3554994857956454,0.6783729246258736,0.766
58,0.30695343593653945,0.6744707655906678,0.7717
59,0.32796000397389696,0.6765427234768867,0.7708
60,0.29748579122356533,0.6739031508564949,0.7701
61,0.30258880709249947,0.6553765341639519,0.7765
62,0.3198920383127694,0.6688370797038078,0.7771
63,0.33736034897492106,0.6335018286108971,0.785
64,0.2753887818646185,0.6492807835340499,0.7794
65,0.2876641959259191,0.6510037416219712,0.7826
66,0.28315226925709813,0.671133796274662,0.7726
67,0.443832046285118,0.6356329166889191,0.7858
68,0.2633658303427942,0.6438201582431793,0.7839
69,0.2642155165217586,0.6531224703788757,0.7792
70,0.2616991514397651,0.6315907198190689,0.7855
71,0.2789804650873868,0.6258998101949692,0.7892
72,0.2555850605221139,0.6342729446291924,0.7856
73,0.25105091172856153,0.6094587004184723,0.7949
74,0.26181258422504994,0.6257350033521653,0.7906
75,0.24222240631574207,0.6181501707434655,0.7917
76,0.3250658264018826,0.6117926588654519,0.7933
77,0.23613823631528727,0.59410560131073,0.7997
78,0.23748382211653227,0.6119596269726754,0.7949
79,0.22459374514129973,0.6030837792158127,0.7971
80,0.2876929827418524,0.5889464655518531,0.8002
81,0.34570765679644555,0.605276372730732,0.7942
82,0.2190988314213212,0.581153247654438,0.8036
83,0.21584773082862196,0.5987269774079322,0.7966
